,layer_name,0,1,2,3,4,5,6,7,8,9
27,up1.conv.double_conv.2,7.3447474e-05,9.004923e-05,1.3912213e-05,1.5927013e-05,1.5927013e-05,5.7135825e-05,0.0005767853,0.0005767853,0.0004700895,0.00013001717
28,up1.conv.double_conv.3,0.00023577607,0.00014130957,0.00013287045,0.00010933564,0.00010933564,0.00013146334,0.000335337,0.000335337,0.00032184448,7.427711e-05
29,up1.up,2.2930617e-06,8.17774e-07,8.17774e-07,1.1755488e-05,1.1755488e-05,1.9896543e-06,4.1334468e-05,4.1334468e-05,4.437461e-05,6.3572326e-05
30,up1.relu,6.096031e-05,5.9035796e-05,5.9035796e-05,6.666493e-05,6.666493e-05,5.834044e-05,2.1148953e-05,2.1148953e-05,5.297728e-05,6.0813123e-05
31,up2.center_crop,4.5288e-05,6.0239676e-05,6.0239676e-05,6.138859e-05,6.138859e-05,5.621381e-05,9.767048e-05,9.767048e-05,9.767048e-05,5.7046193e-05
32,up2.conv.double_conv.0,0.00011745308,0.00010351901,0.00011495268,6.331387e-05,6.331387e-05,9.643822e-05,0.00017594761,0.00017594761,0.00016582542,5.1522366e-05
33,up2.conv.double_conv.1,9.975274e-05,9.5632975e-05,0.000104391656,0.71314085,0.71314085,0.73230773,1.0618764,1.0618764,1.0933651,0.00018251847
34,up2.conv.double_conv.2,0.0003917591,0.00038511545,0.00038451643,1.5542984,0.9740308,0.6096329,1.0855721,0.6389042,0.65841305,0.0007468072
35,up2.conv.double_conv.3,0.00030800793,0.00029946835,0.00029892425,0.9286426,0.5778258,0.3447858,0.82443416,0.46649948,0.6585899,0.00057000667
36,up2.up,2.5761154e-05,9.202355e-06,2.0034597e-05,4.0005834e-06,4.0005834e-06,1.8658015e-05,8.713096e-05,8.713096e-05,8.314388e-05,2.650707e-05
37,up2.relu,4.7481662e-05,4.0034924e-05,3.273296e-05,1.6487713e-05,1.6487713e-05,3.1705335e-05,7.466093e-05,7.466093e-05,7.382488e-05,2.4728433e-05
38,up3.center_crop,1.0382002e-05,4.4642547e-06,4.4642547e-06,4.4642547e-06,4.4642547e-06,4.4642547e-06,1.7745551e-06,1.7745551e-06,1.7745551e-06,3.4954064e-07
39,up3.conv.double_conv.0,0.0002626925,0.0003419156,0.00034128316,0.13437177,0.098433666,0.07812183,0.23420736,0.17601863,0.1942822,0.00034982283
40,up3.conv.double_conv.1,0.00019625353,0.00027531065,0.00027571357,0.0981548,0.06719707,0.04889359,0.17696221,0.12743996,0.11040127,0.00029558837
41,up3.conv.double_conv.2,0.0006402349,0.0008867816,0.0008817278,0.18519829,0.13065815,0.094199404,0.3624466,0.23555276,0.1996263,0.00093105936
42,up3.conv.double_conv.3,0.00045784036,0.0007004445,0.0006966738,0.112342626,0.077405594,0.05498175,0.21383944,0.23580754,0.19988108,0.0006762831
43,up3.up,9.017289e-05,9.1814574e-05,9.3817e-05,0.12754698,0.100698404,0.07540838,0.20517026,0.15136375,0.19551528,0.00010289965
44,up3.relu,6.374356e-05,8.8153436e-05,8.9495705e-05,0.07385759,0.053876918,0.04022587,0.11634134,0.08959676,0.11248887,9.5778174e-05
45,up4.center_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,up4.conv.double_conv.0,0.00017286657,0.0002881659,0.00028705338,0.028861377,0.023799974,0.014126186,0.06381131,0.023261193,0.017843457,0.0002935203
47,up4.conv.double_conv.1,0.00011899127,0.00021227101,0.000211403,0.020478291,0.015419833,0.009968521,0.04741625,0.014016107,0.010134081,0.00021940486
48,up4.conv.double_conv.2,0.0002788976,0.0004927069,0.0004896298,0.04017318,0.031801347,0.020133127,0.09402369,0.023936996,0.015075578,0.0004944275
49,up4.conv.double_conv.3,0.00015456008,0.00034256128,0.00034113,0.030156318,0.021991145,0.016157793,0.07582044,0.016802484,0.009397948,0.0003441532
50,up4.up,8.7213746e-05,0.00013716638,0.00013476814,0.018872766,0.014788643,0.009387904,0.040242262,0.024989175,0.020512795,0.00014210623
51,up4.relu,4.2157033e-05,8.051947e-05,7.86024e-05,0.014822839,0.012036689,0.007432297,0.030686298,0.014360828,0.011900648,8.705187e-05
52,outc.conv,0.00030531007,0.00049177743,0.00048919587,0.06249413,0.043110833,0.035870906,0.16833447,0.031049618,0.008802044,0.000529785
