,layer_name,0,1,2,3,4,5,6,7,8,9
23,feature_map.backbone.layer2.1.conv1.2,0.0,0.0,0.0,0.013018668,0.0053585023,0.0071677715,0.04421313,0.060526624,0.060239717,0.084603995
24,feature_map.backbone.layer2.1.conv2.0,0.0,0.0,0.0,0.02202703,0.0092488825,0.017236412,0.024391264,0.04451911,0.03803596,0.03505236
25,feature_map.backbone.layer2.1.conv2.1,0.0,0.0,0.0,0.01501146,0.00010123849,0.0031345785,0.04586485,0.099992126,0.08407611,0.073052764
26,feature_map.backbone.layer2.1.conv2.2,0.0,0.0,0.0,0.01241149,7.459521e-05,0.0048332065,0.02003108,0.050262287,0.041552603,0.027584836
27,feature_map.backbone.conv3.0,0.0,0.0,0.005068958,0.0046454966,0.00604558,0.0049991906,0.10334343,0.099439085,0.08062282,0.12433949
28,feature_map.backbone.conv3.1,0.0,0.0,0.21333972,0.3119109,0.31132847,0.30846676,0.4094124,0.3891937,0.37875858,0.38372177
29,feature_map.backbone.conv3.2,0.0,0.0,0.11115092,0.1733491,0.17516556,0.17220262,0.21003726,0.19973789,0.19350836,0.1734257
30,feature_map.backbone.layer3.0.conv1.0,0.0,0.0,0.08679733,0.102142036,0.11416368,0.112886384,0.12161356,0.11907138,0.11884472,0.11050381
31,feature_map.backbone.layer3.0.conv1.1,0.0,0.0,0.13392061,0.15410513,0.16456848,0.15609342,0.1960718,0.17418587,0.16795766,0.18126795
32,feature_map.backbone.layer3.0.conv1.2,0.0,0.0,0.01807417,0.03222622,0.033757016,0.03256145,0.040109247,0.03739439,0.0349257,0.04680808
33,feature_map.backbone.layer3.0.conv2.0,0.0,0.0,0.016348496,0.020455822,0.030135944,0.025491863,0.0346272,0.028432637,0.025185421,0.04175721
34,feature_map.backbone.layer3.0.conv2.1,0.0,0.0,0.022913724,0.017595232,0.038164854,0.026119798,0.047841787,0.035384,0.03544113,0.048982203
35,feature_map.backbone.layer3.0.conv2.2,0.0,0.0,0.03507845,0.0053694695,0.015479162,0.009870812,0.026980966,0.014168337,0.013451546,0.016980782
36,feature_map.backbone.layer3.1.conv1.0,0.0,0.0,0.060465813,0.075971305,0.074804515,0.075645,0.08759302,0.06150341,0.055793315,0.08203578
37,feature_map.backbone.layer3.1.conv1.1,0.0,0.2964632,0.3866561,0.37249312,0.37917253,0.381074,0.38973224,0.3561669,0.33694375,0.3886047
38,feature_map.backbone.layer3.1.conv1.2,0.0,0.1856809,0.24734178,0.21446724,0.22163448,0.21605544,0.17824186,0.16696754,0.16167524,0.19528246
39,feature_map.backbone.layer3.1.conv2.0,0.0,0.16825323,0.2179687,0.20191155,0.20158678,0.19858001,0.18675205,0.18432724,0.16977842,0.19589022
40,feature_map.backbone.layer3.1.conv2.1,0.0,0.2852652,0.37992004,0.36360484,0.36228606,0.35133594,0.35566342,0.33158088,0.45565754,0.53314316
41,feature_map.backbone.layer3.1.conv2.2,0.0,0.17903702,0.237317,0.22592744,0.2211099,0.2185707,0.21765849,0.21416819,0.23332073,0.25950795
42,feature_map.backbone.layer3.2.conv1.0,0.0,0.1037907,0.19671276,0.17715532,0.18422231,0.18088564,0.20729062,0.20792437,0.21119091,0.1992785
43,feature_map.backbone.layer3.2.conv1.1,0.0,0.013280034,0.08419034,0.030396432,0.06874058,0.042343706,0.11048889,0.09405398,0.16190732,0.16104844
44,feature_map.backbone.layer3.2.conv1.2,0.0,0.010875434,0.033946455,38.08625,40.87771,39.19105,40.800163,42.228287,47.45387,47.07031
45,feature_map.backbone.layer3.2.conv2.0,0.0,0.013672993,0.01254046,16.271885,17.476995,16.74848,17.431171,18.038769,20.28873,20.117275
46,feature_map.backbone.layer3.2.conv2.1,0.0,0.057161182,0.013139784,36.826195,39.47615,37.89357,39.57958,40.932163,45.954193,45.556152
47,feature_map.backbone.layer3.2.conv2.2,0.0,0.024534374,0.02959545,18.610273,19.952599,19.148798,20.000713,20.683174,23.218845,23.01136
48,feature_map.backbone.layer3.3.conv1.0,0.0,0.10198733,0.25310168,14.812341,15.886364,15.238543,15.915066,16.433252,18.507093,18.368256
49,feature_map.backbone.layer3.3.conv1.1,0.0,0.0012102723,0.108383596,14.665706,15.741151,15.094718,15.767311,16.290722,18.357952,18.228827
50,feature_map.backbone.layer3.3.conv1.2,0.0,0.03585109,0.13440782,8.28075,8.874986,8.515823,0.38552347,0.18436587,0.18806973,0.19565824
51,feature_map.backbone.layer3.3.conv2.0,0.0,0.042124003,0.09095918,6.6952534,7.189176,6.8878164,0.12008512,0.023592934,0.025064409,0.03037934
52,feature_map.backbone.layer3.3.conv2.1,0.0,0.06865418,0.16864392,14.934603,16.024347,15.373073,0.5280256,0.31794944,0.32636198,0.32982525
53,feature_map.backbone.layer3.3.conv2.2,0.0,0.0336975,0.039470285,7.7635293,8.3345995,7.998634,0.25509363,0.14885975,0.15213992,0.15358901
54,feature_map.backbone.layer3.4.conv1.0,0.0,0.1169526,0.21836567,17.608759,18.896036,18.125633,16.606607,17.144663,19.302015,19.123526
55,feature_map.backbone.layer3.4.conv1.1,0.0,0.017024577,0.069102585,21.761126,23.412144,22.439869,20.601814,21.282715,23.995472,23.805103
56,feature_map.backbone.layer3.4.conv1.2,0.0,0.037435085,0.010160387,11.157398,12.028466,11.504099,9.875184,10.189332,11.488373,11.409662
57,feature_map.backbone.layer3.4.conv2.0,0.0,0.03253658,0.011414558,7.821779,8.420886,8.060731,7.081205,7.3048825,8.227056,8.197393
58,feature_map.backbone.layer3.4.conv2.1,0.0,0.048736393,0.0037761629,17.50376,18.82629,18.041067,15.874099,16.37225,18.437891,18.357012
59,feature_map.backbone.layer3.4.conv2.2,0.0,0.018433973,0.00089882314,7.452142,8.017442,7.6879683,7.0926657,7.33593,8.281659,8.241588
60,feature_map.backbone.layer3.5.conv1.0,0.0,0.08724123,0.25484896,23.880663,25.647928,24.60583,20.804865,21.449028,24.081228,23.924881
61,feature_map.backbone.layer3.5.conv1.1,0.0,0.03900689,0.106096745,27.52106,29.629892,28.398151,23.984375,24.765806,27.881424,27.685806
62,feature_map.backbone.layer3.5.conv1.2,0.0,0.010091662,0.06713654,14.36803,15.460909,14.798962,12.232784,12.643219,14.208152,14.117914
63,feature_map.backbone.layer3.5.conv2.0,0.0,0.002549246,0.046925902,12.883436,13.882176,13.264945,11.205824,11.572688,13.026035,12.911431
64,feature_map.backbone.layer3.5.conv2.1,0.0,0.0002490282,0.072261274,28.678465,30.913015,29.52367,25.00553,25.8269,29.051748,28.799723
65,feature_map.backbone.layer3.5.conv2.2,0.0,0.0044516027,0.02520135,14.963716,16.119825,15.395207,12.965149,13.380811,15.078676,14.965052
66,feature_map.backbone.layer3.6.conv1.0,0.0,0.083905935,0.19188279,28.929329,31.053404,29.778255,25.668484,26.468067,29.745337,29.510319
67,feature_map.backbone.layer3.6.conv1.1,0.0,0.07420939,0.12398368,30.920975,33.254314,31.872612,27.40829,28.267889,31.91744,31.629892
68,feature_map.backbone.layer3.6.conv1.2,0.0,0.012817949,0.02460435,15.277261,16.41079,15.72481,13.466219,13.909795,15.682686,15.513304
69,feature_map.backbone.layer3.6.conv2.0,0.0,0.009763658,0.016192198,11.9366045,12.806062,12.262289,10.031008,10.33775,11.67598,11.545531
70,feature_map.backbone.layer3.6.conv2.1,0.0,0.013705194,0.05363214,26.63819,28.588114,27.360481,22.433342,23.11989,26.102676,25.805765
71,feature_map.backbone.layer3.6.conv2.2,0.0,0.005088657,0.011238471,12.840494,13.780284,13.180758,10.684497,11.01949,12.44639,12.312692
72,feature_map.backbone.layer3.7.conv1.0,0.0,0.1375125,0.24797606,39.00132,41.89184,40.16053,34.028965,35.097958,39.441734,39.117184
73,feature_map.backbone.layer3.7.conv1.1,0.0,0.08762956,0.09112173,38.85061,41.91638,40.097534,33.85272,34.871044,39.410355,39.06486
74,feature_map.backbone.layer3.7.conv1.2,0.0,0.05659464,0.014309704,19.335035,20.87451,19.952934,16.71011,17.249584,19.476725,19.313105
75,feature_map.backbone.layer3.7.conv2.0,0.0,0.05096391,0.053750306,16.231384,17.567404,16.758661,13.711302,14.124504,15.984399,15.855878
76,feature_map.backbone.layer3.7.conv2.1,0.0,0.09781411,0.07988536,36.295647,39.29943,37.46743,30.724373,31.642967,35.93706,35.658463
77,feature_map.backbone.layer3.7.conv2.2,0.0,0.05215694,0.07477155,17.63782,19.099401,18.21243,30.98556,31.905994,36.199574,35.920776
78,feature_map.backbone.conv4.0,0.0,0.058773458,0.13525546,42.707836,45.910175,43.947,35.293602,36.392902,41.897163,41.591957
79,feature_map.backbone.conv4.1,0.0,0.041308522,0.053597808,39.175133,42.24269,40.391922,32.66348,33.673008,38.844135,38.5144
80,feature_map.backbone.conv4.2,0.0,0.005834341,0.009569317,18.606527,20.062815,19.169916,15.591216,16.06575,18.660643,18.534147
81,feature_map.backbone.layer4.0.conv1.0,0.0,0.0174139,0.007891625,15.5498905,16.791716,16.035595,12.579405,12.9673195,15.078745,14.973751
82,feature_map.backbone.layer4.0.conv1.1,0.0,0.03363377,0.005423695,34.653152,37.431286,35.728672,28.136858,28.991478,33.642746,14.764665
83,feature_map.backbone.layer4.0.conv1.2,0.0,0.043071195,0.008401185,18.988476,20.507702,19.559162,14.981799,15.404511,17.443785,7.6191998
84,feature_map.backbone.layer4.0.conv2.0,0.0,0.03185889,0.0005623251,14.572303,15.680447,14.957205,11.642329,11.9931135,14.650723,6.417718
85,feature_map.backbone.layer4.0.conv2.1,0.0,0.036649287,0.010598838,32.58192,35.069923,33.467476,26.03864,26.823116,32.811012,14.352289
86,feature_map.backbone.layer4.0.conv2.2,0.0,0.02576603,0.015508458,16.019356,17.243013,33.655003,26.224768,27.008543,32.99859,14.536999
87,feature_map.backbone.layer4.1.conv1.0,0.0,0.016688943,0.0004066229,23.471508,25.355795,25.43297,20.205736,20.832993,25.395882,18.075302
88,feature_map.backbone.layer4.1.conv1.1,0.0,0.2165882,0.19166785,23.27425,25.159697,25.231468,20.006838,20.637228,25.202637,17.877598
89,feature_map.backbone.layer4.1.conv1.2,0.0,0.09782682,0.09504673,12.918765,13.954757,14.12026,11.182679,11.526595,14.3739605,10.238085
90,feature_map.backbone.layer4.1.conv2.0,0.0,0.075028464,0.07055171,9.853679,10.629935,11.316758,8.708746,8.953968,11.612419,7.877988
91,feature_map.backbone.layer4.1.conv2.1,0.0,0.0052678287,0.0004904568,22.132856,23.838543,25.416113,19.573471,20.13766,26.083597,17.740704
92,feature_map.backbone.layer4.1.conv2.2,0.0,0.0012058318,0.0014053583,10.778187,11.606937,12.199627,0.25934944,0.26071107,0.26666445,0.2593693
93,feature_map.backbone.layer4.2.conv1.0,0.0,0.0027629733,0.014315009,25.79684,27.894264,27.003307,18.31478,18.878803,22.875769,15.534074
94,feature_map.backbone.layer4.2.conv1.1,0.0,0.006882727,0.046785116,40.047256,43.32881,41.994244,28.613571,29.525293,35.83065,24.278498
95,feature_map.backbone.layer4.2.conv1.2,0.0,0.014445499,0.031116799,17.457285,18.844805,17.19022,12.0498495,12.393231,16.22404,11.091757
96,feature_map.backbone.layer4.2.conv2.0,0.0,0.006229162,0.016111463,14.767674,15.920981,14.621999,10.478866,10.773374,13.390896,9.29972
97,feature_map.backbone.layer4.2.conv2.1,0.0,0.008932143,0.00022256374,33.026264,35.631413,32.65755,23.42542,24.100325,29.959578,20.81238
98,feature_map.backbone.layer4.2.conv2.2,0.0,0.0058986247,0.0012304187,16.376772,17.675789,15.875084,11.318112,11.662607,14.202823,9.921814
99,feature_map.backbone.layer4.3.conv1.0,0.0,0.017358065,0.03092444,34.724636,37.453953,33.172626,21.870817,22.486645,27.9635,19.905008
100,feature_map.backbone.layer4.3.conv1.1,0.0450868,0.026599824,0.007082045,34.678425,37.415977,33.12768,21.831057,22.45129,27.927496,19.866013
101,feature_map.backbone.layer4.3.conv1.2,0.014390826,0.00062868,0.026046962,16.80191,0.5892443,0.59580326,0.52746505,0.5259656,0.49505997,0.4492376
102,feature_map.backbone.layer4.3.conv2.0,0.0018885434,0.0015257001,0.023956701,14.304554,0.17588478,0.1752046,0.17955579,0.18138607,0.17498451,0.14147037
103,feature_map.backbone.layer4.3.conv2.1,0.036470175,0.023602754,0.010153234,31.913778,0.5737668,0.56017125,0.5716466,0.57007354,0.58852345,0.5215311
104,feature_map.backbone.layer4.3.conv2.2,0.025751248,0.021517172,0.008262873,14.910051,0.30079317,0.2494311,0.25577456,0.2541172,0.28255814,0.25827265
105,feature_map.backbone.layer4.4.conv1.0,0.0077922344,0.028476775,0.02526939,37.837246,34.85133,32.80923,22.617638,23.333418,28.653536,19.811577
106,feature_map.backbone.layer4.4.conv1.1,0.003181696,0.023451686,0.0023991466,47.92181,44.079346,41.592937,28.787222,29.722971,36.500237,25.044136
107,feature_map.backbone.layer4.4.conv1.2,0.0021090508,0.004064381,0.010400355,24.330162,23.06957,21.241486,14.736468,15.227606,18.795952,13.157332
108,feature_map.backbone.layer4.4.conv2.0,0.00095430017,0.0046577007,0.024683774,19.576056,18.255484,17.380577,12.318715,12.720762,15.422159,10.479106
109,feature_map.backbone.layer4.4.conv2.1,0.009398192,0.009837627,0.048965693,43.69419,40.79803,38.815147,27.555311,28.449856,34.52448,23.481325
110,feature_map.backbone.layer4.4.conv2.2,0.15216719,0.14894684,0.1765315,0.72624856,0.7231533,0.73046577,0.6707653,0.6743368,0.66942996,0.65199333
111,feature_map.backbone.layer4.5.conv1.0,0.07125759,0.10926652,0.05662042,42.6216,38.794704,35.598877,23.986935,24.677444,29.07124,20.999113
112,feature_map.backbone.layer4.5.conv1.1,0.08218622,0.07317042,0.16812938,49.614124,45.060627,41.529655,28.013573,28.791626,34.032585,24.34467
113,feature_map.backbone.layer4.5.conv1.2,0.0427559,0.04553637,0.070887804,20.78308,19.574951,18.096033,11.993685,12.390375,14.687156,10.732779
114,feature_map.backbone.layer4.5.conv2.0,0.026748464,0.030196205,0.04443541,18.329655,17.26975,15.368147,10.36116,10.714615,12.700332,9.049075
115,feature_map.backbone.layer4.5.conv2.1,0.05156547,0.057308525,0.08089104,40.942642,17.043758,15.140926,10.1293125,10.486629,12.472472,8.822135
116,feature_map.backbone.layer4.5.conv2.2,0.018729687,0.025494322,0.040699854,19.57721,8.251827,34.711437,23.617165,24.42287,28.819242,20.717064
117,feature_map.backbone.layer4.6.conv1.0,0.056381583,0.07775587,0.0470019,50.559254,40.256767,39.127445,26.414701,27.288918,35.257996,25.741447
118,feature_map.backbone.layer4.6.conv1.1,0.07364619,0.035872877,0.08821982,54.87253,43.4876,42.508587,28.679495,29.65624,38.47087,27.900478
119,feature_map.backbone.layer4.6.conv1.2,0.03474742,0.001635462,0.022203535,30.037212,24.478626,24.697416,15.685316,16.182053,0.40686658,0.35932606
120,feature_map.backbone.layer4.6.conv2.0,0.036122262,0.011162937,0.02325897,22.446812,18.414417,18.637865,12.057589,12.466087,0.11623153,0.09204358
121,feature_map.backbone.layer4.6.conv2.1,0.063302994,0.023196101,0.027971774,50.07843,41.10199,9.235362,5.9594474,6.162484,0.28692353,0.30490848
122,feature_map.backbone.layer4.6.conv2.2,0.029333502,0.015088722,0.027997151,25.98127,21.209337,9.496358,6.222023,6.424292,0.026640221,0.044450983
123,feature_map.backbone.layer4.7.conv1.0,0.067629635,0.004929006,0.02269262,67.02438,53.58225,43.432438,30.025702,30.858921,35.47522,25.119217
124,feature_map.backbone.layer4.7.conv1.1,0.11212295,0.48279303,0.48842466,69.35713,55.31356,44.80717,30.979189,31.804995,36.787327,25.934015
125,feature_map.backbone.layer4.7.conv1.2,0.06345433,0.25306118,0.23470357,34.800823,27.306103,21.349611,15.530107,15.952176,16.17289,11.477274
126,feature_map.backbone.layer4.7.conv2.0,0.049918264,0.202322,0.19421661,27.272547,21.157051,17.270088,12.769376,13.103328,13.884123,9.801739
127,feature_map.backbone.layer4.7.conv2.1,0.102932334,0.4277866,0.41439044,61.14248,47.40445,38.67623,28.697462,29.46486,31.209831,22.072527
128,feature_map.backbone.layer4.7.conv2.2,0.057258964,0.22920117,0.2276234,29.903337,23.375134,19.038204,14.1272,14.506988,14.926622,10.372349
129,feature_map.backbone.conv5.0,0.030696034,0.03962803,0.054766297,80.38539,65.538246,51.914932,34.896465,35.906216,39.690613,29.217606
130,feature_map.backbone.conv5.1,0.06447309,0.039865375,0.050914526,73.543564,59.78672,47.62344,31.809233,32.813007,36.425373,26.646957
131,feature_map.backbone.conv5.2,0.03605303,0.020724386,0.025027812,37.2843,31.136023,24.57487,16.648592,33.1745,36.78769,27.010727
132,feature_map.backbone.layer5.0.conv1.0,0.024522096,0.009913832,0.02211985,30.226156,24.67942,19.641428,12.999148,19.179338,21.568876,15.839394
133,feature_map.backbone.layer5.0.conv1.1,0.043601334,0.0075039268,0.034644008,67.25836,54.901394,43.679184,28.999237,42.909252,48.10371,35.49273
134,feature_map.backbone.layer5.0.conv1.2,0.019891769,0.002762556,0.012318581,31.880016,25.975977,21.416113,13.997346,21.139078,23.674984,17.306553
135,feature_map.backbone.layer5.0.conv2.0,0.012804657,0.0038710982,0.0058369786,25.361303,20.78299,16.60378,11.015675,16.674223,18.842243,13.803119
136,feature_map.backbone.layer5.0.conv2.1,0.025336683,0.014134228,0.0037956536,57.39745,46.99199,37.529514,24.920918,37.764244,42.64068,31.229494
137,feature_map.backbone.layer5.0.conv2.2,0.020915806,0.007077977,0.0012244731,29.751328,24.587502,19.506552,12.880963,18.96757,21.178358,15.531547
138,feature_map.backbone.layer5.1.conv1.0,0.026779741,0.016444892,0.020439833,45.956196,38.15883,30.396372,20.151384,26.169497,28.190344,20.692793
139,feature_map.backbone.layer5.1.conv1.1,0.009130418,0.024680763,0.030338883,83.10553,68.930855,54.91746,36.34729,47.534416,51.142834,37.576805
140,feature_map.backbone.layer5.1.conv1.2,0.1819939,0.19169043,0.19617982,0.66142935,0.65767926,0.66799146,0.57424515,0.5759171,0.5701514,0.5557509
141,feature_map.backbone.layer5.1.conv2.0,0.02320683,0.026152134,0.03148055,0.20449127,0.1950526,0.20604452,0.17559776,0.18957509,0.18070222,0.1740272
142,feature_map.backbone.layer5.1.conv2.1,0.21498862,0.21335039,0.22818789,0.6206658,0.60192287,0.6141531,0.5827738,0.61437327,0.594741,0.58165485
143,feature_map.backbone.layer5.1.conv2.2,0.1129684,0.11066821,0.118824825,0.30023703,0.29081511,0.29365245,0.28753865,0.286761,0.28743598,0.28651685
144,feature_map.backbone.layer5.2.conv1.0,0.09869355,0.06612721,0.06999797,45.359158,37.00542,29.712252,19.90392,24.558615,26.546865,19.560547
145,feature_map.backbone.layer5.2.conv1.1,0.032794118,0.03521824,0.039893687,71.09171,57.891438,46.466488,31.031042,38.671062,41.731,30.744766
146,feature_map.backbone.layer5.2.conv1.2,0.022142082,0.024624467,0.019515157,36.575428,29.412266,23.051651,14.974259,17.631886,19.28387,14.428626
147,feature_map.backbone.layer5.2.conv2.0,0.014667213,0.013362914,0.018404737,27.28825,22.146822,17.27348,11.571363,14.356329,16.089598,12.00533
148,feature_map.backbone.layer5.2.conv2.1,0.28992176,0.28919291,0.28842518,14.028148,11.240868,8.695965,5.6933413,7.031063,7.5344973,5.587231
149,feature_map.backbone.layer5.2.conv2.2,0.18735594,0.183147,0.19197895,32.391212,26.087952,20.382505,13.644105,16.679192,17.832039,13.436773
150,feature_map.backbone.layer5.3.conv1.0,0.118261635,0.10211277,0.11307657,61.127632,50.122555,40.08057,26.515154,30.954586,35.072216,25.996496
151,feature_map.backbone.layer5.3.conv1.1,0.022491753,0.0051798224,0.013925314,84.87422,69.45883,55.304535,36.563137,43.025013,48.90129,36.050793
152,feature_map.backbone.layer5.3.conv1.2,0.011686772,0.005204141,0.0036212504,44.487015,36.18427,28.881668,19.157515,21.589935,25.066685,18.288126
153,feature_map.backbone.layer5.3.conv2.0,0.0023455918,0.010792032,0.0046584755,34.490086,28.420118,22.72649,15.308121,17.031954,20.070107,14.476037
154,feature_map.backbone.layer5.3.conv2.1,0.0038774014,0.030243129,0.023525864,77.639404,63.85131,51.077118,34.42534,38.333096,19.836927,14.245246
155,feature_map.backbone.layer5.3.conv2.2,0.0003605485,0.016672254,0.013245985,37.48979,30.743187,24.803122,16.479427,18.447514,9.711328,7.019959
156,feature_map.backblock0.conv0.0,0.14058042,0.099312425,0.11729336,76.69458,63.095154,49.686726,33.574543,37.265835,35.896866,26.9396
157,feature_map.backblock0.conv0.1,0.14119309,0.10226703,0.120654404,78.35821,64.455,50.755367,34.299747,38.084293,36.693645,27.54626
158,feature_map.backblock0.conv0.2,0.081400186,0.058745712,0.06939155,42.328056,35.272743,27.999056,18.74654,21.336721,21.023117,15.6362915
159,feature_map.backblock0.conv1.0,0.058445647,0.039841145,0.051490843,28.62349,23.78096,19.02833,12.719057,15.007331,14.389649,10.566042
160,feature_map.backblock0.conv1.1,0.0607401,0.041513592,0.05357328,29.97723,24.90608,19.928259,13.322657,15.719805,15.073266,11.069476
161,feature_map.backblock0.conv1.2,0.035459243,0.022282645,0.027822115,16.267447,13.497172,10.842311,7.2201443,8.529442,7.953784,5.8601213
162,feature_map.backblock0.conv2.0,0.028371759,0.020137288,0.023941226,12.765948,10.474567,8.387872,5.633185,6.4690456,6.126834,4.5311804
163,feature_map.backblock0.conv2.1,0.029194653,0.021021806,0.025310852,13.363135,10.965363,8.780969,5.898284,6.772992,6.415164,4.7447834
164,feature_map.backblock0.conv2.2,0.016144224,0.010815952,0.014434207,7.288755,6.034158,4.81474,3.2775583,3.7762148,3.628547,2.6518288
165,feature_map.backblock0.conv3.0,0.011395462,0.008912794,0.010607753,5.2541914,4.3969507,3.4803894,2.3651483,2.71846,2.581582,1.8969207
166,feature_map.backblock0.conv3.1,0.011161009,0.008561935,0.009832516,5.498237,4.600507,3.6405518,2.4730926,2.8439283,2.700335,1.983682
167,feature_map.backblock0.conv3.2,0.005837431,0.004713675,0.005620621,2.963494,2.4826753,1.967258,1.340505,1.5538456,1.4916885,1.0857468
168,feature_map.backblock0.conv4.0,0.0028179698,0.0021441374,0.0031421427,2.286606,1.9106368,1.511667,1.0398294,1.1773255,1.1268218,0.8036393
169,feature_map.backblock0.conv4.1,0.001478076,0.00093329884,0.0015856717,2.3839374,1.9888561,1.572039,1.0785534,1.2232603,1.1702873,0.8320667
170,feature_map.backblock0.conv4.2,0.0006564567,0.00050393585,0.000811575,1.3040042,1.0934685,0.87728393,0.59845316,0.6824517,0.65404236,0.46133384
171,feature_map.backblock0.conv5.0,0.00025608577,0.00015012361,0.00049921405,0.9421739,0.7981812,0.63766205,0.4390467,0.5060662,0.48731226,0.33912736
172,feature_map.backblock0.conv5.1,3.256742e-05,1.7689541e-05,1.8163584e-05,0.9754067,0.8255424,0.6566453,0.44820228,0.5190019,0.4988995,0.34346983
173,feature_map.backblock0.conv5.2,1.3804063e-05,2.81455e-05,8.734409e-05,0.5393868,0.45497504,0.36652514,0.24953996,0.28419492,0.27829346,0.19066624
174,feature_map.backblock0.conv6,3.1552743e-05,2.8390437e-05,3.0387193e-05,0.40465954,0.33857277,0.27145344,0.18645044,0.21321031,0.20602205,0.14434741
175,feature_map.conv1.0,0.0005049221,9.4102696e-05,0.00029249117,0.88960695,0.74583143,0.595334,0.3973483,0.46269378,0.45468596,0.31102672
176,feature_map.conv1.1,0.00029283762,4.3760985e-05,0.00029070117,0.9240962,0.77340525,0.61803377,0.41099083,0.47919062,0.4678836,0.31849885
177,feature_map.conv1.2,0.00019163173,5.867332e-06,0.00016793516,0.5210109,0.43074247,0.3383361,0.22207963,0.2625639,0.25274706,0.17084312
178,feature_map.backblock1.conv0.0,0.013190389,0.06044531,0.09084469,65.61258,54.183514,43.191444,29.351454,30.177414,32.450607,22.854855
179,feature_map.backblock1.conv0.1,0.012489855,0.058658183,0.089119315,66.49344,54.914665,43.799778,29.78484,30.61994,32.93409,23.195206
180,feature_map.backblock1.conv0.2,0.0042197704,0.026858151,0.03654462,36.484547,29.505306,22.508427,15.777613,16.171925,17.194983,12.100334
181,feature_map.backblock1.conv1.0,0.0038833916,0.020657748,0.026120067,25.575546,20.534765,16.435583,11.645769,11.939859,12.297977,8.54912
182,feature_map.backblock1.conv1.1,0.0042686462,0.021038145,0.026510209,26.779299,21.501581,17.210617,12.198194,12.50635,12.881117,8.9571295
