,layer_name,0,1,2,3,4,5,6,7,8,9
148,feature_map.backbone.layer5.2.conv2.1,0.04719639,0.1400697,0.13323918,0.13172865,0.1376164,0.14418623,0.16293842,0.15845993,0.15275806,0.16485861
149,feature_map.backbone.layer5.2.conv2.2,0.023280531,0.0786134,0.07731293,0.075418964,0.08308831,0.08193953,0.09338933,0.089304805,0.08687875,0.092961654
150,feature_map.backbone.layer5.3.conv1.0,0.05291426,0.039561927,0.047004342,0.05804169,0.04622692,0.061704636,0.008545399,0.00913167,0.0021784306,0.013944209
151,feature_map.backbone.layer5.3.conv1.1,0.14512724,0.12684828,0.101751804,0.09422183,0.12819201,0.10605997,0.113581896,0.117704034,0.1221115,0.095354855
152,feature_map.backbone.layer5.3.conv1.2,0.076437175,0.068514645,0.06440672,0.056386024,0.07244855,0.057342798,0.27364585,0.2754809,0.27706903,0.26567852
153,feature_map.backbone.layer5.3.conv2.0,0.021205604,0.019116193,0.016807064,0.010597035,0.01490356,0.0059170127,0.07602188,0.07581915,0.07291846,0.07028879
154,feature_map.backbone.layer5.3.conv2.1,0.052366465,0.044674635,0.035643578,0.025269866,0.03301859,0.031182438,0.25094187,0.25395808,0.23231092,0.22146243
155,feature_map.backbone.layer5.3.conv2.2,0.019219667,0.014899805,0.014774248,0.010314271,0.0125757605,0.016236126,0.13484816,0.13719667,0.12618485,0.11842063
156,feature_map.backblock0.conv0.0,0.056916356,0.031283796,0.029425085,0.044252336,0.04590696,0.03454876,0.06752032,0.062044203,0.059258938,0.028679907
157,feature_map.backblock0.conv0.1,0.040600777,0.014848828,0.017374337,0.030892372,0.029136837,0.018162727,0.07863611,0.07396376,0.06717396,0.03909886
158,feature_map.backblock0.conv0.2,0.02783069,0.012165755,0.013876319,0.021688819,0.014138371,0.013777643,0.03812024,0.039850682,0.031953484,0.018280417
159,feature_map.backblock0.conv1.0,0.027919292,0.014389768,0.010400623,0.016892642,0.017230108,0.0086873025,0.03368272,0.03510657,0.021083415,0.016737878
160,feature_map.backblock0.conv1.1,0.026656583,0.01240164,0.008156911,0.0146627575,0.01520367,0.0062677413,0.037361667,0.038867027,0.024171725,0.019747376
161,feature_map.backblock0.conv1.2,0.014808774,0.0074734315,0.0055275112,0.009477854,0.010024697,0.006632261,0.020611413,0.019832432,0.010438882,0.007980324
162,feature_map.backblock0.conv2.0,0.015596181,0.010091424,0.0060160905,0.008945726,0.009290323,0.0058294237,0.013810411,0.0144421905,0.00618466,0.0038539097
163,feature_map.backblock0.conv2.1,0.01348567,0.007038377,0.00328549,0.006133035,0.006021388,0.0021743998,0.016487278,0.017270572,0.009012334,0.007019721
164,feature_map.backblock0.conv2.2,0.0066546313,0.0032570437,0.0010620654,0.0022063665,0.0023132712,0.00017957017,0.010610249,0.011045378,0.007457722,0.0065442733
165,feature_map.backblock0.conv3.0,0.005510157,0.0030114688,0.001632236,0.0032401718,0.0035167318,5.6251884e-06,0.0072419904,0.0068432167,0.0050662793,0.0037735067
166,feature_map.backblock0.conv3.1,0.00310239,0.00088320486,0.00038826466,0.0015929639,0.0012866557,0.0021552686,0.008832268,0.008523433,0.0062325187,0.0053864904
167,feature_map.backblock0.conv3.2,0.00139827,0.00020525977,0.00024158135,0.00037116278,0.00036147237,0.0015049912,0.0057342835,0.005451821,0.0042699184,0.0035784543
