,layer_name,0,1,2,3,4,5,6,7,8,9
100,multi_box.multi_loc_layers.1.2,0.00012714774,0.00012696892,0.00012716225,8.958009e-05,0.0001269043,0.0001272086,,,,
101,multi_box.multi_loc_layers.1.3,0.0002448205,0.00024243623,0.00024501933,0.00027103763,0.00024147285,0.00024563872,,,,
102,multi_box.multi_loc_layers.2.0,0.00019347435,0.00019246746,0.00019433873,0.0002365645,0.00018974039,0.00019515997,2.3907871,2.3907871,2.3907871,2.3907871
103,multi_box.multi_loc_layers.2.1,0.00019337762,0.00019237123,0.00019424158,0.00023644639,0.00018964552,0.0001950624,2.389593,2.389593,2.389593,2.389593
104,multi_box.multi_loc_layers.2.2,9.637749e-05,9.585745e-05,9.678782e-05,0.000109571796,9.45184e-05,9.7191725e-05,1.1327448,1.1327448,1.1327448,1.1327448
105,multi_box.multi_loc_layers.2.3,9.331801e-05,9.278884e-05,9.374917e-05,0.000105763844,9.077889e-05,9.4119896e-05,0.80618685,0.80618685,0.80618685,0.80618685
106,multi_box.multi_loc_layers.3.0,6.152268e-05,6.112882e-05,6.1835606e-05,6.939735e-05,6.0357288e-05,6.2100364e-05,0.51577085,0.51577085,0.51577085,0.51577085
107,multi_box.multi_loc_layers.3.1,6.1491904e-05,6.1098246e-05,6.180468e-05,6.936271e-05,6.0327096e-05,6.20693e-05,0.5155131,0.5155131,0.5155131,0.5155131
108,multi_box.multi_loc_layers.3.2,2.8910832e-05,2.871286e-05,2.9058578e-05,3.7968406e-05,2.8347064e-05,2.9188244e-05,0.2562148,0.2562148,0.2562148,0.2562148
109,multi_box.multi_loc_layers.3.3,2.4392344e-05,2.422651e-05,2.455673e-05,3.2289106e-05,2.3606388e-05,2.4688845e-05,0.2851615,0.2851615,0.2851615,0.2851615
110,multi_box.multi_loc_layers.4.0,1.471283e-05,1.4591782e-05,1.4793559e-05,1.6177943e-05,1.4267036e-05,1.48582685e-05,0.14277355,0.14277355,0.14277355,0.14277355
111,multi_box.multi_loc_layers.4.1,1.4705477e-05,1.4584489e-05,1.4786166e-05,1.616986e-05,1.4259906e-05,1.48508425e-05,0.14270219,0.14270219,0.14270219,0.14270219
112,multi_box.multi_loc_layers.4.2,6.82175e-06,6.7583005e-06,6.8584254e-06,8.323113e-06,6.6075045e-06,6.889833e-06,0.06486301,0.06486301,0.06486301,0.06486301
